0;"Ai gente eu fui grosso com um atendente de telemarketing que me ligou , fiquei mega bad agora :( 

Desculpe Lucas da Panini";;;
0;2 bebezinhos grrr :( https://t.co/vJ5H2uLwHh;;;
0;@lipswooy ai amg eu fico muito off aq mas vou começar a passar mais tempo e interagir :(;;;
0;magic shop cura onde dói :((;;;
0;ain gente, meu óculos novinho quebrou. Acabou meu dia :(;;;
0;@paginaarmy na verdade os criadores cancelaram pra focar nas atualizações do among us 1 :(;;;
0;RT @pereiraaa_10: Quero namorar :((;;;
0;nem vi minhas fomiguinhas hoje :(;;;
0;eu nunca lembro de fazer os 00h e marcar os meninos e os meus nenéns :(;;;
0;"eu :(

*jeremy todo soft sorrindo*

eu :) https://t.co/lvChAMcHZ8";;;
0;@littlestarwoo a estonces no :( pensaba que era por aqui sjsjjs;;;
0;Deu nem duas semana que eu cortei o belo e já saiu a marca do degrade :( to mutu tisti;;;
0;@margaridgmz :( n sejas assim cmg;;;
0;"RT @Peep_ino: Harry pula de trás da porta: BOO

Louis:

Harry:

Louis: ...

Harry:  :(

Louis: ahh! que susto que você me deu!

*Harry ench…";;;
0;Achei fofo a Laura indo lá na salinha ver se eu tava quando faltou energia :( ela se preocupando comigo achei lindo;;;
0;@raphael_lindcy Esse anime é um dos primeiros da minha lista de animes que preciso assistir. Preciso terminar Shingeki ainda :(;;;
0;"RT @ddlpjmlish: ela eh tão amorzinho, uma pessoa tão fácil de amar e se apaixonar :( 

DEMI IS LOVED PARTY
 https://t.co/Kaf3vEOMvt";;;
0;@JhinDIVA não gostei :( akali linda pare pfvr;;;
0;queria comer um lanche mas não quero gastar meu dinheiro :(;;;
0;@nathan_struchel e vai jogar cmg como :(;;;
0;meu bobinho :( https://t.co/bFOJfluwKW;;;
0;RT @detailsbaejin: o center do wanna one assistindo o center do cix e do x1 :( https://t.co/LMnMUzYC6W;;;
0;4 de junho 2020 :( pior dia da minha vida. odeio lembrar;;;
0;@raffa__coelho AHAHAHAH desculpa :(;;;
0;Com a saúde boa uma vez por semana kkkk :( https://t.co/tZfKjcvqba;;;
0;@dougvdr77 Ate estourando 300. O que eu queria era o alloy fps pro da hyperx mas eh quase 600 pila :(;;;
0;@jullibraga_ A que eu tenho não posso postar :(;;;
0;RT @conoloracigarro: :( háblame :( bonito :( por :( favor :(;;;
0;ai cara tô triste :(;;;
0;RT @tatianafilipass: Estar solteira já cansa :(;;;
0;@R6esportsBR @GCGamerOficial Não lançaram novos desafio :( e os servers Xbox one está uma bosta novamente é isso :(;;;
0;"@msaopaulinx q fofakkkkkkkkk 
eu lembro q tava terminando a prova e já tinha dado o tempo aí eu escrevi tudo corren… https://t.co/zbP0bllYgn";;;
0;@ATEEZofficial Lindo :((;;;
0;você que é o meu mundinho :((( 💗 https://t.co/o6w8wq5tqJ;;;
0;Não quiseram saber da minha estratégia :( https://t.co/Nnhmvliznn;;;
0;Engordei 22 kg e é isso :(;;;
0;@mssmarvelx Sinto muito, amor :( queria poder estar aí com vc pra que não se sentisse tão só :(((;;;
0;"RT @rosiesreds: rosé: *pula de trás da porta* BOO!

jennie: 

lisa:

jisoo: ...

rosé: :(

jennie: ahh! que susto que você me deu!";;;
0;Queria saber pq a Sami me odeia :(;;;
0;RT @thefreakshcw: eu tenho tsnto orgulho do colson, ele se tornou um ser humano incrível e é um pai tão bom pra casie :(;;;
0;@YagakimiBot Queria ter uma irmã como ela :(;;;
0;@caduh_roman @xandaogod Não sei se vou aguentar :(;;;
0;Eu me sinto tão cansada de tudo, ver o Louis é minha maior motivação pra continuar aqui, ele verdadeiramente é minh… https://t.co/rKC47U66ns;;;
0;Foda :(;;;
0;queria 6.7k :((  https://t.co/Wld2YUtpEU;;;
0;Tô com sdds de vcs :( https://t.co/pCwm0pSs0v;;;
0;minha filha tá tão cansadinha :(;;;
0;@jiminutivo_ parou de aparecer :(;;;
0;@Licia2520 E nem me mandou foto do desenho :(;;;
0;Saudades de falar o dia todo contigo :(;;;
0;"@_lgontijo @yoonspub ele tá lindo, não entendi? 

tadinho poxa :(";;;
0;@jnamjoongi ai amg, tudo mais ou menos mas fico feliz de q vc esteja bem :((;;;
0;Fabio Martins :(;;;
0;@sailormercy esse é o único problema :(;;;
0;@_souabeatriiz_ Fiz oq? :((;;;
0;@51njaems O SORRISINHO!**#(!((KAKKSKS :((;;;
0;RT @grrrade: oi por favor se vc gosta de mim e isso passar na sua tml vc pode me mamar? pq eu sou inseguro e fico achando que quase ninguém…;;;
0;@florxxnce meus 2 gatos fugiram esse ano tbm :(;;;
0;@iforwooy obg amg :((( eu tô melhor, tava meio err com tudo q aconteceu hj;;;
0;@starwaytobang mas você não é mesmo :(;;;
0;RT @epiphanyes: se você é only army da rt aqui fazendo favor pra eu achar meus antigos mutuals e também novos onlys pra deixar a tl limpinh…;;;
0;nossa eu esqueci do aniversário do dojihan :(;;;
0;RT @detailsbaejin: o center do wanna one assistindo o center do cix e do x1 :( https://t.co/LMnMUzYC6W;;;
0;@xszhope fofi :(((;;;
0;@Bonkumiru1 @MathiasCapitao @taliokkjk Infelizmente :(;;;
0;Eu amo muito participar disso e tenho muito carinho por tudo o que passei no cenário desde 2016. É muito difícil te… https://t.co/VLbh1kok4K;;;
0;ele é só um neném :( https://t.co/d6B0oVCR26;;;
0;"RT @jiyangsoft: Jun: *pula de trás da porta* BOO!

Minghao: '-'

Jun:

Minghao: ...

Jun: :(

Minghao: ahh! que susto que você me deu!";;;
0;fico mal pelas duas.... não é culpa de ninguém mas queria que desse certo :(;;;
0;@clarinha12356 ooo q pena :( tbb te amo amg;;;
0;@solskeugi @louvplace aaaaaa eu te amo tanto, você é o amor da minha vida todinha que saco :( 💗;;;
0;filinho :(( https://t.co/dDc95HJrLr;;;
0;RT @epiphanyes: se você é only army da rt aqui fazendo favor pra eu achar meus antigos mutuals e também novos onlys pra deixar a tl limpinh…;;;
0;O Gui vai embora :(;;;
0;"só queria que alguém me ajudasse a flodar :(

https://t.co/q5iWRp8QFw";;;
0;É pedir muito que algum milagre aconteça e a minha mãe aceite que voltei com ela e lhe de mais uma chance?.... :( d… https://t.co/ojrvJL4Fnt;;;
0;"RT @byulieart: oi gente :( aqui é a byulieart
boo, Vênus, brenda pros favs... minha conta foi bloqueada e enquanto eu não conseguir voltar…";;;
0;@jorcamilotti Minha prima falou a mesma coisa pra mim depois de ela acabar o quarto namoro que eu falava AMÉM ESSE… https://t.co/iatol477D5;;;
0;@sooyacraft eu tento me convencer de que não preciso de um rótulo mas eu sempre volto a pensar nisso em algum momen… https://t.co/FYThMaiDdj;;;
0;@chenlerocks vc nn aparece na minha tml :((;;;
0;Extremamente triste pq lembrei que não tenho amigos :(;;;
0;"RT @DanieleLuquetta: VOCÊ VAI SE SURPREENDER com TANTA coisa que os 2 tem EM COMUM! 
Assiste o video e dá aquela força que o Youtube ta bug…";;;
0;@yooghao eu queria conhecer mais músicas deles :(;;;
0;@namchiIds mds como deve ser triste uma vida sem cuscuz, não sei :( mas é mó gostoso, é tipo uma farofinha q vc pod… https://t.co/8hsnOJC03q;;;
0;@yyooniemin @winejmyg @Univers_Bangtan @BTS_twt Pelo que eu li por ai agora, só esta disponível pra alguns disposit… https://t.co/NVUXDtvxxF;;;
0;RT @fmacedoo12: tenho saudades daquela adrenalina toda antes dos jogos importantes :(;;;
0;RT @alecrimlover: Eu a cantei com eles,os meus vizinhos que lutem. Sinto falta de concertos :( #bbtvi;;;
0;@jennxopost Nem me chama :(;;;
0;@meteorospark olha essas prints que eu tirei :( https://t.co/HBjdu4b263;;;
0;@ohara_uwu Não sei oque dizer :(;;;
0;@taerelic :( amo vc;;;
0;Eu gorda baleia saco de areia :(;;;
0;"@pedcivort eu preciso, engordei :(
serio, ja tem tanto tempo";;;
0;vou pedir uma pizza aqui p comer sozinho msm :(;;;
0;"RT @ddlpjmlish: ela eh tão amorzinho, uma pessoa tão fácil de amar e se apaixonar :( 

DEMI IS LOVED PARTY
 https://t.co/Kaf3vEOMvt";;;
0;@folklovered13 é pq eu queria que ela fosse menor :(;;;
0;Tava animada mas agora tô meio :(;;;
0;@vini_vecchi Meu amor :((;;;
0;RT @ttatianafx: ver o ric assim deixa-me toda arrepiada :(;;;
0;@PerroneVini @LHarumi02 Não acredito que tô vendo você chamar minha namorada de mor vini :(;;;
0;@pedroapmartins_ @_ivhie @miinateix @pedromgramalho N é preciso :(;;;
0;@FEARLOU91s :( eu sinto muito anjo.....;;;
0;RT @tatianafilipass: Estar solteira já cansa :(;;;
0;@gguknroses tranca a porta e pega algo afiado e esconde na cama ou se vc estiver com casaco esconde nele, eu espero que você fique bem :((;;;
0;RT @glouen: oi gente desculpa vir falar disso aqui agora mas eu voltei do vet com a amorinha e ela tá precisando de muitos remédios que tem…;;;
0;@somisoum mana adeeee :(;;;
0;Estou a chorar :( https://t.co/pOaKDAQMhH;;;
0;RT @_catarina04: falem comigo :(;;;
0;"@system_of_a_rat ela é tão perfeitinha, amg :((((
mas não dão tanto reconhecimento pra ela af";;;
0;duas :( https://t.co/Whari4asqj;;;
0;@personasexy07 e que e que cambie de layout :(;;;
0;@GYULG1RL só se vc ler pelo menos uma cmg :( https://t.co/WaBIvSYqLU;;;
0;RT @leonorcastroo6: semis bue lindas e ngm para enviar :(;;;
0;RT @tatianafilipass: Estar solteira já cansa :(;;;
0;@MQuigley1963 Tragic poem Melisa :(;;;
0;"a Mara n recebeu nada do que ela merecia 

ela merecia amor, carinho. merecia tudo o que os outros podem dar. eu se… https://t.co/0oB3NxQmRv";;;
0;passei a noite todinha ontem sonhando com a Lana, era um sonho tão angustiante, dormi super mal :(;;;
0;porque todo mundo me odeia :((;;;
0;"RT @byulieart: oi gente :( aqui é a byulieart
boo, Vênus, brenda pros favs... minha conta foi bloqueada e enquanto eu não conseguir voltar…";;;
0;@Stanfkrol por zeus me da um :( ksksks;;;
0;@delfiatz21 same amiga :(;;;
0;@rayebis aiiii tadinhos :(;;;
0;@H0rnburg Só pode uma? Poxa :(;;;
0;RT @glouen: oi gente desculpa vir falar disso aqui agora mas eu voltei do vet com a amorinha e ela tá precisando de muitos remédios que tem…;;;
0;"⚠️⚠️⚠️
gente eu vou desativar... no começo tava tudo muitoo legal aqui!! mas ultimamente to comendo violentamente o… https://t.co/BphLHkTUyX";;;
0;@jotacmm1 Desculpa jota, não dar pra jogar sem fone :(;;;
0;@FavYoongiz Sei não :( mas a gente descobre :);;;
0;RT @epiphanyes: se você é only army da rt aqui fazendo favor pra eu achar meus antigos mutuals e também novos onlys pra deixar a tl limpinh…;;;
0;Espero que R7 pase al main stage :(;;;
0;RT @epiphanyes: se você é only army da rt aqui fazendo favor pra eu achar meus antigos mutuals e também novos onlys pra deixar a tl limpinh…;;;
0;RT @epiphanyes: se você é only army da rt aqui fazendo favor pra eu achar meus antigos mutuals e também novos onlys pra deixar a tl limpinh…;;;
0;@articseok Desculpa, não achei amg :(;;;
0;@ParkTae_hyungie No e cenado .:(;;;
0;@amndabooks simm :( pois é;;;
0;@raindropsjeon Eu procurando o links nos comentários :(;;;
0;Caralho bateu uma tristeza foda por esse mlk agr :( https://t.co/hWBGllDLrd;;;
0;Poxa, não vai ter um visual álbum conceitual de axé. Vai ser mais música água com açúcar :( https://t.co/DawZzonRzE;;;
0;Fui banido 72 horas no rocket league :(;;;
0;RT @GJaciane: Estar a sofrer no meio de pessoas próximas e não receber nenhum tipo de ajuda também. :(;;;
0;queria uma header jikook transparente :(;;;
0;@sun_stylinson66 Se cuida meu amor :(;;;
0;@Ximeneee ainda não provei :( mas acho que deve ser;;;
0;@felypeferro @juinwell Mas eu tava sim com saudades :(;;;
0;@alschavante ah amg, rlx acho q n deve ta doendo :(;;;
0;kakaka o meu namorado tem alta cu tenho inveja :((((((;;;
0;@agustmetaI @louvplace sim :(( fiquei triste;;;
0;@sophishii Poxa soso, vc viu?! :((;;;
0;eu me sinto mal em saber que o meu carro favorito(fusca lindão) vem da Alemanha nazista :(;;;
0;@sosoaninha Fiquei tisti :(;;;
0;@gabrielaafurlan @nxxthalia fur nao consegui tambem :( entra aqui ó https://t.co/TnlR8gEBtY;;;
0;@vonnSchweetz ainda n provei nenhum dos dois amiga :( to secaaa;;;
0;RT @glouen: oi gente desculpa vir falar disso aqui agora mas eu voltei do vet com a amorinha e ela tá precisando de muitos remédios que tem…;;;
0;@btsgunndae Eu to aqui pq meu time foi desclassificado :((( #TIMEUZUMAKI CorrentesDeSelamento @BTS_twt;;;
0;@zaurentruth @smlbecause eu te digo o mesmo, eu te amo demais :(;;;
0;@fairyskr sim.. ele é muito viciante :( aqui na sorveteria da mamãe ele sempre sai muito;;;
0;"eu acho mancada desse pessoal que posta ""meu amigo tá passando necessidade e n sei oq"" na zueira
pô mano, descredib… https://t.co/XUX5JYjFqd";;;
0;@PaulBatistta @observatorioCPU Triste. Na época comprei um i7 4/8 por 1300 e agora compramos um 6/12 por 1300 :(;;;
0;"RT @ddlpjmlish: ela eh tão amorzinho, uma pessoa tão fácil de amar e se apaixonar :( 

DEMI IS LOVED PARTY
 https://t.co/Kaf3vEOMvt";;;
0;@DERYS0UL tadinha :(((;;;
0;"RT @parkjmusic: ele parece um pãozinho :((

https://t.co/EkEGKyHLZd";;;
0;Oque fazer hoje sem live do @rx_marcao ?? :( kkkk;;;
0;Eu só queria que o TaeTae FM voltasse. :(;;;
0;arsinoe tá tão mal :(;;;
0;RT @lourenzu420: queria mandar mensagem mas :(;;;
0;:(((( acabou meu fds https://t.co/CMUye7sWqa;;;
0;Quero jogos fixes para o tele :(;;;
0;@llovelywook @Gspassuelo Poxa amg :(;;;
0;@zoadetaiIs ata pq tô fazendo meu fix e qria deixar daquele jeito :(;;;
0;RT @niewsky: Acabei de descobrir q wind flower nao tem win e nao ta nem em 100M de views............. Gente essa msc é um hino??? E AINDA M…;;;
0;Tô triste dms, a irmãzinha do Teddy morreu :(;;;
0;RT @epiphanyes: se você é only army da rt aqui fazendo favor pra eu achar meus antigos mutuals e também novos onlys pra deixar a tl limpinh…;;;
0;tiffa me causando gatilhos postando as coisas do carnavrau........ :(;;;
0;@sunoosnow @navxh fofa :((;;;
0;@jonasmartinslis @oscarmiIIan @brenochiavelli droga :((( ksksksksks;;;
0;n atualizou automatico :( https://t.co/jZTWZRAhNF;;;
0;@simoesinchains pão do caralho :(;;;
0;@ggonesuk nossa amiga simmm sinto muito falta disso tbm :(;;;
0;@llcarstairs eu to empacada em los e não saio por nada :(;;;
0;@Ulecevll Ai meu bebezinho, vc é tão perfeitinha :(;;;
0;@taeteIuve @colortaehy Obrigada meu amor :(;;;
0;@hueningvs Eu já tive, mas depois me senti pra escanteio, agora estou sozinho :(;;;
0;@yyasminmattos N ta encontrando :( tô no North America msm;;;
0;@fackdetails sim tenho um d estimação!! @favskata :((;;;
0;bonecão, dei só triple dessa vez :( https://t.co/bvr2jYVipx;;;
0;o jongho cantando happy ending com os olhinhos fechados eu to destruída :(;;;
0;treinar perna em casa é o que mais me mata :((( as vezes me bate o arrependimento de ter cancelado a smart fit;;;
0;@sadggstan6 obg anjo :( ♥️;;;
0;ele é tudinho caras :(( olha o biquinho :(( https://t.co/OvdvJBKanT;;;
0;incrível como eu não consigo manter amizade com as gays de RB, ou elas confundem a amizade com interesse ou não vão… https://t.co/v5N6PC8qLI;;;
0;RT @planettwoo: o olhinhos do shotaro curam aonde nem doi :( https://t.co/TE0I9dULoO;;;
0;@ohara_uwu Tadinho do gato emo :(;;;
0;Até quando o dinheiro vai corromper e impedir que nossa espécie viva bem?! Hoje 4 prefeitos do meu Estado foram pre… https://t.co/xLJDoOZa2H;;;
0;@mchaIowitz vou tentar ficar amg, obrigada :((;;;
0;Estar a sofrer no meio de pessoas próximas e não receber nenhum tipo de ajuda também. :( https://t.co/kzJz7RNa67;;;
0;@favskata noss pq vc ta fazendo isso cmg? :((;;;
0;@ggukxzx Larissa me parou até de responder :(;;;
0;@duchesscisne Dclpa, acho melhor não :(;;;
0;@glauciatb Que pena amiga  :(  deve tá lindo;;;
0;"@SxGrise_Athens Amg a gnt nem conseguiu jogar :(((
Mas vc quer jogar quando a gnt for jogar de novo???";;;
0;@strwbrrybiih eu sou sua fav? :( ah obgd! 💜;;;
0;RT @nietzschx: Queria ser rica pra pagar vários procedimentos estéticos para emagrecer e uma rinoplastia :(;;;
0;"@joucaar aa q droga :(( 

fico feliz ouvindo isso isso d vc gosto dms d tu";;;
0;RT @leonorcastroo6: semis bue lindas e ngm para enviar :(;;;
0;o facto de nao haver ninguém de jeito em canelas deixa me triste :(;;;
0;@seojkarte @glitterysjin ai amg sinto mto sério elu foi mto babaca, vc parece ser um anjo :(;;;
0;Me sigam de volta pessoal :(;;;
0;agr eu n perco nem 0,5kg :(;;;
0;RT @glouen: oi gente desculpa vir falar disso aqui agora mas eu voltei do vet com a amorinha e ela tá precisando de muitos remédios que tem…;;;
0;@retroalaska botaram um vídeo horrível na minha tml essa madrugada, eu não consegui dormir, mari, tive uma crise te… https://t.co/C8LWZstNti;;;
0;"RT @nanonwrld: eu: :(

sing e nanon: dão risada

eu: :)

 https://t.co/m3xCPfDER7";;;
0;@gcforjimeo ôoo :( o que aconteceu?;;;
0;@bylovsjk Sim :( Não só por me sentir feia mas por que eu sou tipo que uma parede nos lugares :/;;;
0;@ririrwilliams ninguem quer deixar eu ver :(((((((((((;;;
