1;@i_sbarbosasep oi gente, minha amiga @artsmcnulty  é muito fã do presidente bolsonaro e o sonho dela é ir a Brasíli… https://t.co/7f4nYYhQZC;;;;;
1;"RT @sukiraw1: Hey hey hey, fiz esse desenho do Midoriya :)💕 ajudem os desenhistas com contas pequenas dando RT, isso ajuda muito 🙌💕✨ obgg&lt;3…";;;;;
1;RT @_MiguelCF_: Vim só aqui dizer fuck you. Tenham uma boa noite :);;;;;
1;RT @catrin_pinto: Perdem porque querem :);;;;;
1;RT @luceliaoficial: Agora no meu canal do YouTube vocês também encontram entrevistas, filmes, participações especiais e vídeos exclusivos d…;;;;;
1;tirando as hot drop consitência ta nice :) https://t.co/myLEpj0jXU;;;;;
1;"RT @olhaoquete2igo: @EternoBenfica » Julho: orçamento chumbado
» Setembro: dobradinha azul, fora da Champions, LFV com N processos, Rúben v…";;;;;
1;"RT @Ajuvana: @eusoullisa oi oi eu sou a gi, eu desenho e faço umas animações :)

tenho insta mas não costumo postar mt la não, mas se quise…";;;;;
1;vou fazer um fix com todos meu utts :);;;;;
1;"vc faria isso por 100 reais? 

1. não kkkk
2. sim 
3. não 
4. depende 
5. não 
6. não 
7. faço isso de graça, imagi… https://t.co/GX2KDGl5br";;;;;
1;@ZappexDTR De nada :))));;;;;
1;"RT @medoedeliriobr: Não dá pra ser mais didático que isso - e desde já meus parabéns pra quem fez esse vídeo : )

https://t.co/CK2wCvhs4O";;;;;
1;queria voltar a jogar ow pra spammar genji again, mas ai lembro que sou ruim :p;;;;;
1;"RT @daniel_pilla: Projeto para o curso da @skilltreecursos :)
Confere lá no Artstation: https://t.co/7FwYTxrNen https://t.co/pNWV9onhW8";;;;;
1;Shawn! Prazer, Isa. :) https://t.co/aZcQdmxKOw;;;;;
1;"RT @followhwstar: A @mingkki21 mandou um recado especial para os fãs do Brasil! Ela quer conhecer mais sobre a dança brasileira :)

Quer pa…";;;;;
1;@lolis_cacador @jjgukcolors Aaa disponha :);;;;;
1;obrigada a todos vocês que deu e estão dando fav e rt, já tem um lugarzinho no meu coração :);;;;;
1;@shestylles É porque você já está cadastrada! Pode continuar votando :);;;;;
1;@annabeatriz_lf : teu sorriso, teu olhar, teu cabelo, teu gosto pra séries e tem cara de ser muuuito gnt boa :);;;;;
1;@letmeskatern vai para o crlh gonçalo :);;;;;
1;@edusilva_sccp que coisa maravilhosa!!! que Deus abençoe ele e todos vocês :);;;;;
1;@voyeurkook capaz mo, minha dm está aberta se precisar :);;;;;
1;postando aqui pq minha autoestima tá boa :);;;;;
1;@potterenjun cade o :D pra eu marcar 😭😭😭😭;;;;;
1;RT @nathiica: ATENÇÃO MENINAS, RT PRA AJUDAR (região noroeste de SP - Pirituba, Jaragua e adjacências). Se rolar algum interessado da capit…;;;;;
1;@JornalOGlobo opa ! vai baixar o preço do peixe !!! :D;;;;;
1;@sweethuffle eu nem seguia tbm mas ela vivia aparecendo na minha tml, biscoiteira dms, aí eu silenciei :);;;;;
1;Só estas duas aqui :) https://t.co/XpaNTmdH3X;;;;;
1;E aqui vos trago meu desenho na qualidade máxima :)))))) https://t.co/5WvlFqWipq;;;;;
1;@viniazevedof @jynxiss Tive uma professora assim, amo ela até hoje :);;;;;
1;@sevnglw Para nada! :);;;;;
1;@Biaduartefds Machucados=boxe :);;;;;
1;"RT @pchanyflowers: ♡ LA DI DA - dance cover (chorus) 

eu não sou dancer DE TODO KKKKK mas acho que ficou legal mesmo assim :) https://t.co…";;;;;
1;@ytowakcell minha fanart q demorou 4 ou 5 dias :) https://t.co/WWwISr5NOD;;;;;
1;"O meu chá hoje dizia: “Keep smiling”
É esse o meu plano :)";;;;;
1;"RT @followhwstar: A @mingkki21 mandou um recado especial para os fãs do Brasil! Ela quer conhecer mais sobre a dança brasileira :)

Quer pa…";;;;;
1;"RT @urfragments: URGENTE: 300€ + despesas

Arrendo 2 quartos em Alvalade (Av. do Brasil)
5min. da Cidade Universitária
2min. paragem de aut…";;;;;
1;@cathybeauchamp_ oii, vou tentar atualizar NO MÁXIMO até quarta. é que tô no final de bimestre na escola, semana de… https://t.co/cWs5bXJkAi;;;;;
1;@__marlinho tb não!! mas pelo menos to voltando p pelotas e vou la cortar e pintar meu cabelo :);;;;;
1;"fui ""serinha"" pedi um livro emprestado pro pedro, ele que rebole pq eu vou perturbar ele com isso sempre :)";;;;;
1;"RT @urfragments: URGENTE: 300€ + despesas

Arrendo 2 quartos em Alvalade (Av. do Brasil)
5min. da Cidade Universitária
2min. paragem de aut…";;;;;
1;"vc faria isso por 100 reais? 

1. Sim
2. Sim
3. Não 
4. Sim
5. Não 
6. Não 
7. Não 
8. Sim
9. Não 

fav que mando :)";;;;;
1;@bbfresquinho Consegui chegar sozinho à porta do prédio.. Só me faltou um bocadinho para chegar a casa :D;;;;;
1;"@mariigrossi amiga😻🥵

me da de presente e eu te dou tb e a gnt finge que n gastou dinheiro com a gnt mesma com um livro que já lemos  :)";;;;;
1;"oie gente,eu sei que essa atualização foi mt mt curtinha e vocês mereciam muito mais 🥺
mas eu ñ tô mt bem,tô com um… https://t.co/UiR1hVZQvY";;;;;
1;@amiguitotuyo13 Ah, oqueeeei, olvídalo : );;;;;
1;"você faria isso por 100 reais? 

-já fiz de graça 
-sim
-nunca namorei
-talvez
-não 
-não
-não 
-não 
-não 

fav que mando :)";;;;;
1;@manurebs da próxima vez tenta não falar sobre antes de ver o vídeo todo :);;;;;
1;@byulartt nenhuma :);;;;;
1;E la vamos nós de novo :) https://t.co/65QJOJ1TEk;;;;;
1;Ficou pra 2ª feira. To ansioso pra poder mostrar :D;;;;;
1;@jynxiss @himesarada1 Boa, professora :);;;;;
1;"@MKahStarsClouds além dessas tem
.-.
'-'
._.
:P";;;;;
1;@billieellishh aaaa, boiolei, posto mais tarde :);;;;;
1;"RT @urfragments: URGENTE: 300€ + despesas

Arrendo 2 quartos em Alvalade (Av. do Brasil)
5min. da Cidade Universitária
2min. paragem de aut…";;;;;
1;"esse negócio nos comentários das fotos ""gente minha amiga pirirporoor"" irrita tá galera, NÃO É LEGAL :)";;;;;
1;"RT @urfragments: URGENTE: 300€ + despesas

Arrendo 2 quartos em Alvalade (Av. do Brasil)
5min. da Cidade Universitária
2min. paragem de aut…";;;;;
1;"RT @yuri_pinto: @ILFORDPhoto 
HP5 Plus 400 em D76 1:1

revelado e digitalizado em casa :) https://t.co/sEiDkEgjwv";;;;;
1;"@ferreirakaahs uma plaquinha dessa amiga 🤧
já escolhi a música, os detalhes, vi o insta que vende, o valor, só não… https://t.co/EF9vr0lJqf";;;;;
1;@Roleta__Russa Sem avaliar antes fica difícil de afirmar e... :D;;;;;
1;eu cortano meu cabelo :) https://t.co/NWAQqdyVFH;;;;;
1;@ppaulapassoni só mandar o código da sala :D;;;;;
1;"RT @urfragments: URGENTE: 300€ + despesas

Arrendo 2 quartos em Alvalade (Av. do Brasil)
5min. da Cidade Universitária
2min. paragem de aut…";;;;;
1;@IJACKYWANG cadê :);;;;;
1;"RT @Kadmosart: O Lanterna

O meu favorito dos guardiões esmeralda! 
Se puderem dar rt pra me ajudar, eu serei mto grato! :)

#FanArtFriday…";;;;;
1;"Alguém na vizinhança está aprendendo a tocar gaita e dá pra ouvir da varanda 

:D";;;;;
1;mt bom :) https://t.co/4JP7YLBb3T;;;;;
1;"RT @followhwstar: A @mingkki21 mandou um recado especial para os fãs do Brasil! Ela quer conhecer mais sobre a dança brasileira :)

Quer pa…";;;;;
1;@jungkookietk Comentando :);;;;;
1;Eu percebi q aprendo mais lendo e anotando do q assistindo aula e entrei em um leve desespero :);;;;;
1;Bora lá, pessoal? :) https://t.co/MdS3eFs6hd;;;;;
1;"Se vc curtir esta deixando claro pra eu enviar  uma foto do pau na dm.:):):)
(Mulheres) não vai se arrepender… https://t.co/mwQuerzrsU";;;;;
1;RT @soraiarsilva: só pq posso :) https://t.co/vamEehEndb;;;;;
1;"RT @harudsgn: Promoção especial no stream pack Fall Guys!

-80% OFF de R$100,00 por apenas R$20,00-

Corre na ignite e garanta o seu. É por…";;;;;
1;RT @janaviscardi: Quando, no final da sexta-feira, Janaisa decide “desorganizar” um mutirão pra se aproximar dos 100 mil seguidores no YouT…;;;;;
1;vontade de enfia uma motosserra no c* :);;;;;
1;Oi Gente :);;;;;
1;@liuyangywng eu fiquei bastante ansiosa agora de noite mas já to ficando mais tranquila, não se preocupa :);;;;;
1;@cupida_estranha Eu tenho um branco tb :);;;;;
1;eu vivi :) https://t.co/uAdsrxjF9U;;;;;
1;@lizstylinoran vo postar mais tarde ent, obg amg :);;;;;
1;Virgem :) // Escorpião :)♥️ https://t.co/Qkd8NZllEr https://t.co/1AT8Af1k2b;;;;;
1;RT @Andre_R_Franco: o braga podia ficar na posicao onde esta ate ao fim do campeonato :);;;;;
1;RT @talkeirju: Oi Gente, eu fiz o desenho do Nishinoya, vocês poderiam dar ❤️+🔄 se tiverem gostado? Ficaria agradecida :) https://t.co/wAk2…;;;;;
1;"@ArrobaDoCaralho sinto mto :/ 
mas que bom que você vai numa psicóloga e pode fazer o tratamento certinho 
espero q fique bem :)❤";;;;;
1;RT @VidaDeTreinador: A giganta-entrevistamax do @LeeGengar com o Criador do Vida de Treinador foi muito legal. Obrigado para todos os amigo…;;;;;
1;@SoBitte Mindestens ...  :-);;;;;
1;@taexvincent De nada :);;;;;
1;"RT @harudsgn: Promoção especial no stream pack Fall Guys!

-80% OFF de R$100,00 por apenas R$20,00-

Corre na ignite e garanta o seu. É por…";;;;;
1;RT @janaviscardi: Quando, no final da sexta-feira, Janaisa decide “desorganizar” um mutirão pra se aproximar dos 100 mil seguidores no YouT…;;;;;
1;"@loviesbyun 
você parece ser engraçado e seu perfil é muito bonito :D";;;;;
1;"RT @juniordiasadv: @felipeneto PessoALL, ajuda um pai babão que fica editando os vídeos de gameplay da filha de 7 anos?

Ela me pergunta qu…";;;;;
1;@dudacarrusca sim :) mas eu sou responsável por um ano só kkkkkkkkkkkkk;;;;;
1;"vc faria isso por 100 reais? 

1. Sim
2. Sim
3. Sim
4. Eu pago pra usar kkk
5. Não
6. Não
7. Se tivesse alguém
8. N… https://t.co/vfwLk6MEmf";;;;;
1;RT @_Seii_La: Mais uma que meto aqui também :) https://t.co/AfVscYK7yF;;;;;
1;@turtlereddie aaaaa vo posta mais tarde ent :);;;;;
1;@thegayprofiler @bloodysorbet kkkkkkk desesperada estamos!! e pode deixar... :);;;;;
1;eu sempre falo, dialogo resolve tudo, tanto de coisa que poderia ter sido resolvido e que só chegou em mim por meio… https://t.co/PLflcnUWe1;;;;;
1;"RT @mafiusmefius: estou vendendo esses desenhos originais

posso fazer um exclusivo pra você se você me passar um cenário visual abstrato…";;;;;
1;"@Louis_Tomlinson Tml de quem?:)
https://t.co/KwC5vTmBiY";;;;;
1;@Jazzghost1 Isso ai Juliano :);;;;;
1;RT @talkeirju: Oi Gente, eu fiz o desenho do Nishinoya, vocês poderiam dar ❤️+🔄 se tiverem gostado? Ficaria agradecida :) https://t.co/wAk2…;;;;;
1;RT @LPEntertainmnt: Preciso de no mínimo 10 pessoas pra gente interagir, conseguir mutuals e divulgar o projeto. Todo mundo sai ganhando :);;;;;
1;@ma_hyuga venha aq pra ssa q a gnt vende :);;;;;
1;"RT @LPEntertainmnt: ✨Boa noite, meus amores. Como vocês estão?✨

Passando aqui pra avisar que logo mais às 19h temos mais um mutirão. Então…";;;;;
1;No blog tem muito mais e logo menos sai o podcast : );;;;;
1;essa Luninha sim shipa Simana :);;;;;
1;"RT @itilwtboo: -PITICO APARECEU.
-LIAM FALOU QUE AMA O BRASIL NA LIVE.
-LIAM ESCUTOU BETTER NA LIVE.
-NIALL MOSTROU A NOVA COLEÇÃO DE MERCH…";;;;;
1;@Layooow é bom ver logo enquanto meio q ta no começo, melhoras ai gamigo e cuidado :p;;;;;
1;@UnAlgodonDulce de nada :D;;;;;
1;"tô sem conteúdo pra postar aq e não quero ficar surtando como antes :) 

e parece q nao tem ninguém aq credo";;;;;
1;@Syrrol escuta trovoa - a banda mais bonita da cidade, se ainda não conhecer, é tão linda que se torna uma poesia,… https://t.co/ac5GS9n8q5;;;;;
1;"RT @Normose_: Sexta a noite e tá procurando algo pra assistir?

O episódio 01 de ""Lava Jato entre 4 Paredes"" tá no ar :) 
uma viagem histór…";;;;;
1;ficar 3 horas editando um video para o tiktok flopar, esse é o mood :p;;;;;
1;nem sei mais o que dizer, enfim né :);;;;;
1;De nada amg :))) https://t.co/FnvgnY4hHt;;;;;
1;@louiesafest Não se preocupe, vai ficar tudo bem :);;;;;
1;@biarosmaninho parabens :));;;;;
1;RT @afropriincesss: Gira só as vezes :) https://t.co/tpkgU5TKj7;;;;;
1;@faabious é a melhor runa atualmente pra ela, pq dando lentidão fica mais facil de acertar o e :p;;;;;
1;"RT @urfragments: URGENTE: 300€ + despesas

Arrendo 2 quartos em Alvalade (Av. do Brasil)
5min. da Cidade Universitária
2min. paragem de aut…";;;;;
1;nossa que comemoração de aniversário correr o risco de pegar corona vairus pra ouvir vc e seus amigos falarem da me… https://t.co/ZCYUIfiINH;;;;;
1;"@bfsilva1870 Obrigada companheira, muito esclarecedora.
Já agora, sabe me dizer se dura muito tempo? Quando Voltam… https://t.co/cCSNUZfmhY";;;;;
1;@_a_soraia_ Eu mal tweeto coisas minhas em certo ponto :D;;;;;
1;RT @dudaadallanora: oi gente, eu tinha postado aqui a um tempo foto das plaquinhas que eu vendo mas estavam digitalizadas, voltei aqui pra…;;;;;
1;a mina que eu gosto ta solteira :D;;;;;
1;"Iris 9 anos

Fui pra diretoria pq tinhas umas meninas da minha sala transando e eu sabia
:) https://t.co/jWFlZxpxFS";;;;;
1;@ANYV0CALS obrigada por explicar :);;;;;
1;talvez, dia desses eu passe lá pelo Canteiro de Obras mais uma vez 🔨🚧 :);;;;;
1;"RT @gillespierings: meu amor todinho :)

SELFIES FOR CHARLIE https://t.co/RoXkfeOevX";;;;;
1;Sim né amore, eu podia juntar o dinheiro pq eu trabalho, mas tenho TRAUMA :))) https://t.co/olKv5oeOIl;;;;;
1;@Bernardo_42 @64_sp64 Claro pô, mas meu argumento faz sentido :D;;;;;
1;@jikoosouI cara, eu nem de conheço mas parabéns, que bom que deu tudo certo :))));;;;;
1;"MEU DEUS EU LEVEI LITERALMENTE A TARDE TODA PRA FAZER UMA ATIVIDADE DE MATEMÁTICA, EU ME ODEIO :D

sorte q amanha é… https://t.co/ApQ9lFqeyW";;;;;
1;Finalmente o fotógrafo da formatura enviou meu álbum depois de sete meses. Pra compensar eu vou pagar só ano que vem :);;;;;
1;RT @arianapoeth: @DivaDepressao falem no jornal da diva  aí do fandom do bts que arrecadou 28k pra ajudar o pantanal :) https://t.co/HqYJN5…;;;;;
1;@ph_farias quando precisar a gente avisa :);;;;;
1;os bônus da vida familiar são ótimos recomendo :);;;;;
1;"@Maratonei4 brigadão :D
só acho que no segundo desenho eu fiz a linha muito grossa mas tá tudo bem";;;;;
1;@gihchechetto então eu acho q não faço parte do universo :);;;;;
1;boa noite a todos, estou terminando a pior parte de JoJo :);;;;;
1;RT @talkeirju: Oi Gente, eu fiz o desenho do Nishinoya, vocês poderiam dar ❤️+🔄 se tiverem gostado? Ficaria agradecida :) https://t.co/wAk2…;;;;;
1;"RT @urfragments: URGENTE: 300€ + despesas

Arrendo 2 quartos em Alvalade (Av. do Brasil)
5min. da Cidade Universitária
2min. paragem de aut…";;;;;
1;RT @ukurapik: parabéns mutuals :) https://t.co/Yn2MV0TsZS;;;;;
1;@sheenlorudd Sou :) um dia vou ter meu site ✨;;;;;
1;@magazineluiza opa acho que isso é crime. Do mesmo jeito que privilegiar brancos por serem branco é extremamente ER… https://t.co/Gt8WxbOc0b;;;;;
1;"RT @Kadmosart: O Lanterna

O meu favorito dos guardiões esmeralda! 
Se puderem dar rt pra me ajudar, eu serei mto grato! :)

#FanArtFriday…";;;;;
1;@lucas_achetta @rafinha_morbeck Amigo, ta baratinho!! Ele ta fazendo um super desconto por conta da quarentena. Cha… https://t.co/8WRFuwtSjf;;;;;
1;@lisapoesys dei fav e rt no seu fixado ♡ ah e não precisa dar fav ou rt no meu :);;;;;
1;RT @irismichelle__: Morreu, a minha capacidade de insistir nas pessoas :);;;;;
1;@bookprit @bkaherrera meu comentário foi sobre quem critíca quem não lê, e não sobre quem lê :);;;;;
1;"#CopaPUBGMasters 

Quero mandar um grande abraço para nossos queridos Casters: Canedo, Releen, Neves, Bida e para g… https://t.co/74UYxeRa9i";;;;;
1;"laura 5 anos
tinha um menino na minha sala que batia e arengava com todo mundo, aí um dia eu bati nele, mordi, arra… https://t.co/rkYVaVB6nv";;;;;
1;"RT @urfragments: URGENTE: 300€ + despesas

Arrendo 2 quartos em Alvalade (Av. do Brasil)
5min. da Cidade Universitária
2min. paragem de aut…";;;;;
1;@miguelfaroo feliz natal de 3571 :);;;;;
1;@MarianaFMim it's okay ahahah don't worry about it, há pelo menos ou uma ou duas pessoas na familia que não são ass… https://t.co/aCjre9vjmL;;;;;
1;@mxfygrazer pode :)) vou ativar as suas ta;;;;;
1;Só queria ser um pouco mais desapegado kkkkk jurou... :P;;;;;
1;oi gnt, eu vou dar uma sumidinha mas é q eu estou meio ocupada, irei aparecer de vez em quando, mas n frequentement… https://t.co/T7gNNuKgAU;;;;;
1;@__Monica__17 ainda bem que gostas :);;;;;
1;@shortjunnie sim pelo nome :);;;;;
1;A postar outra vez pq a lista tá melhor agora :) https://t.co/RA4XZ6gSF3;;;;;
1;"RT @Gazo1a: Fiz uma mocinha guerreira :)
Aceito sugestões de nomes pra ela também ahhaha https://t.co/rUuDLRB1fQ";;;;;
1;@Leviosaa_hp @_beatrizzmac vem aqui quando pra nós assistir :p;;;;;
1;RT @irismichelle__: Morreu, a minha capacidade de insistir nas pessoas :);;;;;
1;@krakoansun eu sou a janelinha &gt;;;;;
1;"RT @urfragments: URGENTE: 300€ + despesas

Arrendo 2 quartos em Alvalade (Av. do Brasil)
5min. da Cidade Universitária
2min. paragem de aut…";;;;;
1;@alexmar47086257 Vamos te apoiar para seres :);;;;;
1;@krysavocado Ss, mas numa próxima vez :);;;;;
1;"O Lanterna

O meu favorito dos guardiões esmeralda! 
Se puderem dar rt pra me ajudar, eu serei mto grato! :)… https://t.co/Rge9OMY1og";;;;;
1;RT @luceliaoficial: Agora no meu canal do YouTube vocês também encontram entrevistas, filmes, participações especiais e vídeos exclusivos d…;;;;;
1;"taynara, 9 anos 

bati a cabeça do menino no chão e ele ficou cm dois galos e ngm nunca soube q foi eu pq ele disse… https://t.co/LJNwyHYi0P";;;;;
1;conta pra votos e levantar tags :);;;;;
1;a sério :)) https://t.co/KnuDw5vM3d;;;;;
1;@SofiaAfonso13 Nada nada :);;;;;
1;"RT @olhaoquete2igo: @EternoBenfica » Julho: orçamento chumbado
» Setembro: dobradinha azul, fora da Champions, LFV com N processos, Rúben v…";;;;;
1;RT @_Seii_La: Mais uma que meto aqui também :) https://t.co/AfVscYK7yF;;;;;
1;RT @dudaadallanora: oi gente, eu tinha postado aqui a um tempo foto das plaquinhas que eu vendo mas estavam digitalizadas, voltei aqui pra…;;;;;
1;@rita_chinesaa É verdade sim senhora :);;;;;
1;"RT @Gazo1a: Fiz uma mocinha guerreira :)
Aceito sugestões de nomes pra ela também ahhaha https://t.co/rUuDLRB1fQ";;;;;
1;"RT @urfragments: URGENTE: 300€ + despesas

Arrendo 2 quartos em Alvalade (Av. do Brasil)
5min. da Cidade Universitária
2min. paragem de aut…";;;;;
1;@anna_camaleon You are not alone 💞 eu to uma dm away... se precisar conversar só falar :);;;;;
1;@Brunaodaputa vc acha isso? é simples, não a acompanhe :);;;;;
1;João escutando eletrônica no quarto dele e eu escutando Jorge e Mateus no meu :);;;;;
1;RT @cherrywoozibomb: Oi gente, desenhei o jihoon de coquinho naquela selca do weverse :) https://t.co/BVPM9OBXgS;;;;;
1;@aliceswhit Vai tudo bem : );;;;;
1;RT @irismichelle__: Morreu, a minha capacidade de insistir nas pessoas :);;;;;
1;RT @CesarFavacho: Em complemento à minha thread sobre lentes e macrofotografia, aqui vai uma FOTOTHREAD mais aprofundada sobre fotografia g…;;;;;
1;Bno me fui pq esta todo aburrido :) chau;;;;;
1;Se vc PAGOU ñ é “recebidos” :);;;;;
1;"@geglobo e ainda vão continuar a chorar e se fazer de vitima pra cancelar o jogo :))
que time filha da puta";;;;;
1;@yeonjuncosmos Meu cell n quer baixar  ):);;;;;
1;@mdoIIas11 ah pronto tu sabe muito bem pq eu te mando mensagem :);;;;;
1;unica rede social que eu uso é o twitter e eu tenho a pessoa bloqueada, ja apaguei ate o numero do celular, nao fal… https://t.co/0iBfBLxTPs;;;;;
1;foo :-) : 111ff384-8a72-4844-ac3b-488c1f57e59e;;;;;
1;@JeonParkMinmin A gente faz o sorteio novamente amor :);;;;;
1;RT @Rafinhaaa1904: Há os betos que só se vestem à beto, há os chungas que só se vestem à chunga e há pessoas como eu que se veste depende d…;;;;;
1;"RT @inorins: entra ai :))
https://t.co/n3pOHBx0wZ";;;;;
1;"RT @medoedeliriobr: Não dá pra ser mais didático que isso - e desde já meus parabéns pra quem fez esse vídeo : )

https://t.co/CK2wCvhs4O";;;;;
1;@shokugekinosou Vamos amigar :);;;;;
1;"RT @milkaii_yt: eu tentei fazer esse desafio com o horror!sans :D
#challengechallenge https://t.co/V3lEwUf4Yv";;;;;
1;não sei usar fio dental, to sentindo gosto de sangue :);;;;;
1;"Ainda não tem nada decidido! Calma e decoro!

YEESSSSSSS!!!! AÍ, SIM! CHUPEM ESSA MANGA, ABORTISTAS! CATÓLICA!!! CA… https://t.co/OyI9JaEJIM";;;;;
1;RT @luceliaoficial: Agora no meu canal do YouTube vocês também encontram entrevistas, filmes, participações especiais e vídeos exclusivos d…;;;;;
1;RT @nathiica: ATENÇÃO MENINAS, RT PRA AJUDAR (região noroeste de SP - Pirituba, Jaragua e adjacências). Se rolar algum interessado da capit…;;;;;
1;to fazendu um logotipo pro trabalho da minha irmã tomara q ela me pague :) https://t.co/rL0V8qGPEc;;;;;
1;@tj0ta To testando o resfriamento a nitrogênio liquido, mas ainda tá em fase de testes :-);;;;;
1;sim amg vc pode chamar o coleguinha de chato igual vc fez, mas se for cmg eu te mando tomar no cu e tu fica com deus :);;;;;
1;RT @myllafox: Amigues do twitter, muito feliz em compartilhar esse cast que eu finalmente consegui editar depois de uma semana mentalmente…;;;;;
1;A vontade de tatuar uma coisa específica mas sem coragem pq não quero ter que explicar pra família :);;;;;
1;Revive 30 vezes, o boss resetou e vezes, demorei 1h pra fazer o boss e mesmo assim foi divertido :) que porra de jogo é esse;;;;;
1;@camilodiniz Melhoras! E depois relate se funcionou mesmo :);;;;;
1;"RT @inorins: entra ai :))
https://t.co/n3pOHBx0wZ";;;;;
1;"RT @all4doie: eu :(

*jaemin todo sujo de lama sorrindo*

eu :)
 https://t.co/fe8WSv3X1K";;;;;
1;"RT @daniel_pilla: Projeto para o curso da @skilltreecursos :)
Confere lá no Artstation: https://t.co/7FwYTxrNen https://t.co/pNWV9onhW8";;;;;
1;RT @_ssabrininhaa: Dica do dia: tenham responsabilidade afetiva com o próximo. :);;;;;
1;achei o dante :);;;;;
1;@itztonight Sim minha :);;;;;
1;@TOBIOG1RL ja posso me mudar? tenho o mesmo mbti e quase a mesma altura e so carente tbm :);;;;;
1;"RT @urfragments: URGENTE: 300€ + despesas

Arrendo 2 quartos em Alvalade (Av. do Brasil)
5min. da Cidade Universitária
2min. paragem de aut…";;;;;
1;horário de luxo este ano :)));;;;;
1;boa noite só para quem quebrou o celular no dia do aniversario e nao consegue nem ligar a tela :);;;;;
1;@DNSousaOriginal @Standfamoso sim sim, gostei do fato de termos debatido com argumentos ao invés de apenas xingamentos :);;;;;
1;RT @janaviscardi: Quando, no final da sexta-feira, Janaisa decide “desorganizar” um mutirão pra se aproximar dos 100 mil seguidores no YouT…;;;;;
1;"O macho namora e querendo me mandar safadeza 
Te orienta rapaz já que o print chega para sua alegria :)";;;;;
1;RT @_Seii_La: Mais uma que meto aqui também :) https://t.co/AfVscYK7yF;;;;;
1;RT @ggjinnie: Mudou um pouco desda última vez que eu fiz :) https://t.co/SjIDPIgpd4;;;;;
1;@chrononsaurus Mais tarde vai ter pizza :);;;;;
1;Meu fone parou de pegar como eu tô feliz :D;;;;;
1;"RT @milkaii_yt: eu tentei fazer esse desafio com o horror!sans :D
#challengechallenge https://t.co/V3lEwUf4Yv";;;;;
